-3950649.793870841,3317144.48005161,3738363.9251158247
-3950659.34456764,3317131.9733655867,3738364.9227320855
-3950671.385463834,3317126.3411624637,3738357.247602595
-3950679.714062421,3317130.721340851,3738344.644187781
-3950687.1472763387,3317136.4154679268,3738331.8228684245
-3950695.1502311355,3317141.3927667257,3738319.035295834
-3950698.908104401,3317150.511288445,3738307.053432027
-3950692.4225059906,3317163.60632188,3738302.319720439
-3950680.686375461,3317173.560038377,3738305.8661076017
-3950668.6547468184,3317182.985510622,3738310.1885056775
-3950656.822736259,3317192.943037817,3738313.831857988
-3950644.6498861574,3317201.5513882097,3738319.022759755
-3950634.1033066027,3317201.4025135357,3738330.2247341094
-3950626.9698992055,3317195.3395826044,3738343.0566117666
-3950621.629103268,3317187.471554152,3738355.5977819734
-3950625.7619720604,3317174.5388166574,3738362.65800382
-3950635.816844262,3317162.2740746173,3738362.9137267675
